"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os09g0363900",100.813924096133,35.2436351054033,73.5151338405086,79.4891426909284,56.6543425917741,66.95808173936
"Os09g0429200",81.4266310007227,33.3385737483544,74.6123746440983,67.7129734033835,58.6079406121801,100.43712260904
"Os09g0128600",2518.40937309378,2125.09594378796,2633.37792861523,2607.44014975058,2512.32705424212,2541.45307307777
"Os09g0280500",337.338899860137,341.958513590264,263.337792861523,260.057071766618,164.102233714104,109.299221662779
"Os09g0452900",1450.16952353668,1617.39709213445,1235.49314484198,762.506961368535,535.285857591245,569.14369478456
"Os09g0370500",1579.09502262116,2509.91833791183,1580.02675716914,1282.62110490177,1027.59255873356,816.29779061661
"Os09g0477900",1399.76256148861,986.821782951292,1254.146238503,1809.60468051941,1596.08958267171,1776.35852143832
"Os09g0407950",2084.13400775659,1707.88750659427,1742.41839610041,1467.11442373997,1428.08015291679,1587.30040829189
"Os09g0317700",141.527239596494,154.309969920955,134.960618841531,153.090200738084,118.192680234563,77.7895361383741
"Os09g0530900",87.2428189293458,92.395475816868,84.4875418764054,99.1160915035033,106.471092112127,133.91616347872
"Os09g0440300",13292.897510868,10756.9289525762,10162.6443228476,9231.53537399461,7956.02793810345,9120.08460396989
"Os09g0403300",15.5098344763281,19.0506135704883,35.1117057148698,185.474666278833,420.023574387291,731.615510769772
"Os09g0511600",5801.6474588015,4080.64142679858,2805.64473477881,3603.50780198875,1548.22643117176,2813.22411072576
"Os09g0120900",5.81618792862305,13.3354294993418,15.3613712502555,27.4777283376049,3.90719604081201,12.8008097442894
"Os09g0426000",370.297298122334,298.142102378141,288.574331344086,239.448775513414,233.454963438517,198.904889872805
"Os09g0394100",778.399817780719,754.404297391335,861.334030817899,750.73079208099,753.112036866515,677.458238774701
"Os09g0471550",217.137682668594,403.873007694351,165.683361342042,396.464366014013,339.926055550645,413.564622507812
"Os09g0502900",298.564313669317,245.752915059298,197.503344646143,292.441537307366,286.20210998948,346.606540768452
"Os09g0261400",334.430805895826,209.556749275371,283.088127326138,233.560690869641,293.039703060901,268.817004630078
"Os09g0293601",47.4988680837549,83.8226997101483,47.1813545543563,52.9927617939523,49.8167495203531,81.7282468289247
"Os09g0298700",952.88545563941,905.856675276716,886.570569300462,862.604400312668,679.852111101289,704.044535935918
"Os09g0397300",2361.37229902096,2310.83942610023,2896.71572147676,2110.87834479243,3100.36005838433,2521.75951962502
"Os09g0551900",1256.29659258258,952.530678524413,1115.89389725071,1370.94237455836,1503.29367670242,1548.89797905902
"Os09g0498600",1379.40590373843,1478.32761306989,1477.9833624353,1210.00139429524,1587.29839157988,1377.56406402007
"Os09g0420300",36.8358568812793,96.2055985309657,65.8344482153808,17.6642539313174,42.9791564489321,35.4483962149553
"Os09g0371700",691.156998851373,817.271322173946,593.607274742017,568.200168124044,718.92407150941,749.33970887725
"Os09g0511000",1756.48875444416,1881.24809008572,1821.41973395887,1913.62750922605,2132.35223927315,2268.69735775714
"Os09g0572900",101.783288750903,148.594785849808,80.0985786620467,95.1907017409883,84.9815138876612,115.207287698605
"Os09g0515400",1242.72548741579,1096.3628109816,1350.7034292189,1499.49888928072,1560.9248183044,1551.85201207693
"Os09g0297000",1760.36621306324,1844.09939362326,1502.12266011427,1227.66564822656,866.420722050063,862.577641230579
"Os09g0365900",45.5601387742139,67.6296781752333,73.5151338405086,28.4590757782336,7.81439208162402,14.7701650895647
"Os09g0465200",150.251521489429,107.635966673259,145.933026877428,242.3928178353,245.176551560954,236.322641433035
"Os09g0512200",294.686855050235,189.553605026358,331.366722684084,322.863307966857,326.250869407803,420.457366216275
"Os09g0569800",411.010613622696,465.787501798438,325.880518666135,258.09437688536,176.800620846743,199.889567545442
"Os09g0347500",227.80069387107,245.752915059298,227.128846343064,191.362750922605,164.102233714104,173.303270384226
"Os09g0362800",4836.16026265007,3351.95545772741,4745.56647552537,6058.83909844188,7101.32880417583,8006.41415621671
"Os09g0464033",225.861964561529,179.07576756259,254.559866432806,168.791759788144,136.75186142842,98.4677672637648
"Os09g0489800",13.5711051667871,62.8670247826112,62.5427258046118,62.8062362002397,56.6543425917741,33.47904086968
"Os09g0381300",170.60817923961,165.740338063248,143.738545270248,223.747216463354,195.3598020406,157.548427622024
"Os09g0566400",157.037074072822,127.639110922271,104.23787634102,151.127505856827,117.21588122436,114.222610025967
"Os09g0332600",1372.62035115504,794.41058588936,957.891221533791,1103.03452326671,1257.14032613126,1375.59470867479
"Os09g0436500",6925.14109368052,5953.31674077758,7049.7721630637,6984.24973495478,5506.21602051432,6701.71623997183
"Os09g0427300",730.900949696964,786.790340461165,1014.94774332045,1157.98997994192,1263.00112019248,1540.03588000528
"Os09g0282701",11.6323758572461,18.0980828919638,16.4586120538452,3.92538976251498,26.3735732754811,13.7854874169271
"Os09g0121000",359.634286919859,391.490108873534,346.728093934339,358.191815829492,364.34603080572,377.131548620219
"Os09g0449400",21.3260224049512,24.7657976416347,46.0841137507666,75.5637529284134,72.2831267550222,66.95808173936
"Os09g0361333",17.4485637858692,15.2404908563906,15.3613712502555,22.5709911344611,11.721588122436,24.6169418159412
"Os09g0480300",86.2734542745753,70.4872702108065,89.9737458943538,120.705735197336,105.494293101924,117.17664304388
"Os09g0446200",588.404345445699,650.578453432174,589.218311527659,736.010580471559,631.012160591139,626.254999797544
"Os09g0252800",6055.62099835137,5579.92471479601,5127.40627517458,4876.31543248424,4546.02259348477,4633.89312743277
"Os09g0249750",12.6017405120166,17.1455522134394,19.7503344646143,12.7575167281737,4.88399505101501,10.8314543990141
"Os09g0487600",349.940640372154,241.942792345201,211.767475092808,267.907851291648,213.918983234457,242.230707468861
"Os09g0103600",1292.16308480909,1506.90353342562,1539.42884743632,1583.8947691748,1745.53983123276,1708.41576202632
"Os09g0514600",414.888072241778,461.97737908434,441.090803043052,398.427060895271,463.979529846426,498.24690235465
"Os09g0570900",619.424014398355,805.840954031653,736.248579208676,427.867484114133,452.25794172399,348.575896113727
"Os09g0559800",511.824537718829,636.290493254308,433.410117417924,468.102729179912,309.645286234352,338.729119387351
"Os09g0568900",1089.56587196205,1264.0082104019,1055.54565305327,894.988865853416,1049.08213695802,995.509127036662
"Os09g0539500",243.310528347398,297.189571699617,202.989548664091,250.24359736033,182.661414907961,199.889567545442
"Os09g0408550",25.2034810240332,10.4778374637685,17.5558528574349,18.6456013719462,23.4431762448721,23.6322641433035
"Os09g0485900",10958.6674221806,12903.9331019702,11840.3255115362,12157.9134419495,10352.1159101314,11181.0149728005
"Os09g0341500",53.315056012378,127.639110922271,194.211622235373,69.6756682846409,33.2111663469021,25.6016194885788
