"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os01g0848900",481,295,315,296,206,162
"Os01g0718300",743,483,1023,994,1027,940
"Os01g0723700",128,51,106,103,99,84
"Os01g0920200",1226,1115,1014,945,1190,1056
"Os01g0578500",157,152,131,194,171,212
"Os01g0369700",466,455,258,279,151,109
"Os01g0811400",160,181,155,212,200,208
"Os01g0138100",17,5,8,15,12,14
"Os01g0775400",30,18,32,26,56,20
"Os01g0940600",827,623,783,982,1566,1380
"Os01g0511200",958,976,713,726,750,789
"Os01g0268300",3995,3042,3213,4010,4018,3675
"Os01g0575000",13097,11916,9959,9840,10661,10511
"Os01g0686000",16,11,9,14,12,18
"Os01g0748000",80,37,88,81,81,102
"Os01g0683100",917,799,819,984,1228,1290
"Os01g0857300",469,297,258,325,277,359
"Os01g0887100",332,431,343,364,209,233
"Os01g0349600",1625,1480,1740,2153,3172,2870
"Os01g0306800",6377,4175,4450,7419,8104,7589
"Os01g0682500",7538,7373,6652,8964,10153,9149
"Os01g0514450",4,5,10,18,8,15
"Os01g0819900",5796,6292,5404,5469,5898,6004
"Os01g0661400",515,522,388,536,387,460
"Os01g0113500",246,208,146,276,157,108
"Os01g0254100",13177,13405,12844,12069,14825,12223
"Os01g0821300",121,212,301,123,63,104
"Os01g0651100",155,151,145,118,177,134
"Os01g0364100",269,255,241,233,229,177
"Os01g0727100",52,30,16,28,22,0
"Os01g0696800",12,20,40,36,54,76
"Os01g0803200",19518,23281,15260,13773,10078,8044
"Os01g0170100",200,223,203,212,229,191
"Os01g0824800",1492,2943,1285,1432,1023,659
"Os01g0287600",125,150,103,133,165,192
"Os01g0273500",1543,1590,1412,1250,1459,1214
"Os01g0832900",424,477,285,224,168,267
"Os01g0113200",183,89,132,72,116,72
"Os01g0962400",1369,1675,1103,1296,1285,1170
"Os01g0114550",318,394,256,242,227,258
"Os01g0191700",5687,6322,4942,4176,3159,2265
"Os01g0160700",11,11,13,18,35,18
"Os01g0549500",76,109,75,71,154,97
"Os01g0366300",13,20,40,8,16,13
"Os01g0821600",379,658,695,613,475,564
"Os01g0224400",298,412,282,295,286,263
"Os01g0873200",1155,648,1724,2528,4439,4387
"Os01g0607400",6484,6119,5475,6135,5942,5854
"Os01g0615200",38,32,42,23,25,19
"Os01g0547200",1256,1039,1060,949,1024,974
"Os01g0776600",754,903,572,661,473,435
"Os01g0771900",164,120,159,195,166,262
"Os01g0269900",157,191,160,166,121,206
"Os01g0919700",3405,2925,3509,4237,4787,4718
"Os01g0369600",868,715,653,913,874,862
"Os01g0367900",1386,1124,723,750,1059,748
"Os01g0206200",138,209,185,182,177,210
"Os01g0783500",1245,1299,914,1137,1072,1086
"Os01g0844300",122,45,16,51,6,54
"Os01g0377700",1120,1332,930,1401,1293,1396
"Os01g0328500",578,507,425,481,473,434
"Os01g0152950",455,603,503,574,736,726
"Os01g0925000",1485,1431,1357,1579,1363,1647
"Os01g0810833",10,11,7,10,2,4
"Os01g0707500",68,65,58,116,64,209
"Os01g0499300",1901,1896,1623,1704,1928,1767
"Os01g0626400",226,323,235,203,163,56
"Os01g0770500",317,338,271,333,312,354
"Os01g0185350",22,12,7,10,8,11
"Os01g0278900",3378,3481,3900,5730,7214,6816
"Os01g0896700",11277,11964,9590,10422,8887,8192
"Os01g0918200",770,763,644,506,275,490
"Os01g0281600",2,4,22,0,32,24
"Os01g0556700",27,18,64,37,77,113
"Os01g0169500",3962,4317,3541,3719,3441,3295
"Os01g0110500",13,14,16,35,24,27
"Os01g0109700",14349,11976,9752,10721,9487,9772
"Os01g0286000",455,451,458,471,542,531
"Os01g0832300",169,167,174,118,120,123
"Os01g0251000",1172,1052,895,1253,1178,1218
"Os01g0661500",1939,1219,1202,1455,1563,1588
"Os01g0127600",24,14,76,22,12,26
"Os01g0137500",186,151,139,110,84,126
"Os01g0730200",343,610,392,474,492,411
"Os01g0802000",197,197,223,216,239,224
"Os01g0149800",2027,2511,1557,1981,2748,2394
"Os01g0868000",239,180,234,220,192,227
"Os01g0698000",1010,1015,1016,1300,1030,1263
"Os01g0750900",84,153,107,117,122,108
"Os01g0510800",2352,2040,2047,2213,2315,2287
"Os01g0673700",44,78,49,81,82,105
"Os01g0300200",4613,4775,3621,3598,3555,3265
"Os01g0143800",4552,4517,3652,4775,4882,4635
"Os01g0663800",8491,8058,7773,9190,12299,10468
"Os01g0186900",66,82,92,122,32,137
"Os01g0112500",3052,3783,2575,2372,2556,2549
"Os01g0672500",1421,1163,813,984,561,647
"Os01g0705300",2059,1955,1530,2446,2294,2486
"Os01g0117200",198,326,114,774,2061,3594
"Os01g0271200",311,265,208,232,266,238
"Os01g0972200",36,18,16,34,22,10
"Os01g0913800",541,574,489,431,517,495
"Os01g0166800",413,514,284,654,721,594
"Os01g0720200",36,32,13,23,28,23
"Os01g0772700",2643,2248,1964,2158,2135,2203
"Os01g0603300",509,774,681,1427,1782,1680
"Os01g0976200",2,4,6,16,28,18
"Os01g0951500",1239,1796,1410,1345,1590,1294
"Os01g0962100",821,464,562,476,595,997
"Os01g0883200",2343,2192,1877,1858,1880,1984
"Os01g0264900",210,276,222,245,219,276
"Os01g0252200",328,362,306,351,423,408
"Os01g0963000",13663,21413,15674,13060,5597,1988
"Os01g0749100",290,234,297,208,192,186
"Os01g0271000",346,398,330,397,382,408
"Os01g0873700",1463,1518,1285,1467,1309,1441
"Os01g0768600",589,440,591,520,495,541
"Os01g0328900",159,176,129,168,214,134
"Os01g0172200",620,743,545,656,677,620
"Os01g0819233",135,105,87,101,90,95
"Os01g0667700",187,242,224,257,298,269
"Os01g0585700",4660,4203,3732,3850,4236,4060
"Os01g0682200",690,870,643,614,651,622
"Os01g0202500",125,109,219,114,152,159
"Os01g0836800",7530,10132,6626,6317,6956,7092
"Os01g0303000",13518,13068,11801,13619,18472,17661
"Os01g0601700",1003,1172,814,749,808,623
"Os01g0922700",62,117,72,80,156,119
"Os01g0390600",481,484,418,484,413,380
"Os01g0974500",166,212,122,136,93,108
"Os01g0391600",24,56,28,47,14,24
"Os01g0789100",182,243,136,184,128,169
"Os01g0601651",34,17,25,14,32,7
"Os01g0301900",10,27,22,24,55,60
"Os01g0604700",2987,3305,2313,2319,2193,2326
"Os01g0834500",1536,1551,1382,1172,1049,931
"Os01g0138900",2890,3104,2732,2901,2527,2342
"Os01g0195200",42,24,51,20,30,88
"Os01g0516600",1344,1700,1275,1346,1357,1197
"Os01g0728900",323,355,284,333,375,343
"Os01g0254850",68,71,45,39,49,80
"Os01g0694100",173,166,193,90,71,107
"Os01g0841700",681,1316,1119,818,478,278
"Os01g0851600",52,91,65,63,54,69
"Os01g0168100",2233,2213,2661,2703,2949,3390
"Os01g0117266",11,13,11,77,167,298
"Os01g0948600",4551,4671,3749,2570,1439,1274
"Os01g0616600",99,132,57,90,128,132
"Os01g0342750",321,137,207,60,26,38
"Os01g0521250",22,13,13,6,2,3
"Os01g0749900",1501,1520,1252,984,899,962
"Os01g0915800",1281,1704,1080,1153,865,821
"Os01g0322800",1226,1128,962,1061,1060,1006
"Os01g0976500",662,684,481,529,596,534
"Os01g0688000",47,20,18,37,12,20
"Os01g0361800",1197,994,969,1016,1111,1105
"Os01g0704400",1718,1728,2095,2294,3098,2857
"Os01g0142800",457,416,366,489,538,474
"Os01g0756300",28,7,15,24,4,3
"Os01g0919900",670,527,709,784,1222,1254
"Os01g0680700",2075,2541,2011,2658,3579,3220
"Os01g0837500",3026,2475,2283,2658,2716,2472
"Os01g0362100",1516,791,1239,1919,2567,2845
"Os01g0227100",10776,8098,9205,7100,8921,7244
"Os01g0764700",74,51,61,43,30,60
"Os01g0968700",1341,1554,1361,1178,1441,1353
"Os01g0253900",1446,1179,1196,819,983,809
"Os01g0761000",2075,1859,2520,3345,4392,3999
"Os01g0841600",198,137,105,109,76,128
"Os01g0951100",22,14,24,18,12,19
"Os01g0556800",51,35,30,19,22,22
"Os01g0125550",136,97,121,153,134,139
"Os01g0777900",95,56,78,42,10,16
"Os01g0797800",123,139,123,188,182,148
"Os01g0911000",1149,956,957,997,891,988
"Os01g0349400",2041,1969,1906,1486,1894,1830
"Os01g0827700",50,54,51,34,35,28
"Os01g0945300",29,32,14,53,56,82
"Os01g0916200",3197,3480,2892,2844,3526,3174
"Os01g0691050",227,303,180,193,141,147
"Os01g0228600",1371,1857,1610,1935,2381,2243
"Os01g0356951",2,14,8,14,17,2
"Os01g0145000",18,35,31,30,26,8
"Os01g0120400",770,912,656,791,556,501
"Os01g0911900",596,444,454,459,455,533
"Os01g0720400",279,357,371,250,325,360
"Os01g0812000",39,44,47,61,32,50
"Os01g0643800",70,56,45,83,67,108
"Os01g0847600",42,15,52,27,29,28
"Os01g0948100",489,439,450,518,704,613
"Os01g0243400",35,14,6,16,14,5
"Os01g0531000",510,531,453,491,460,531
"Os01g0978000",826,1057,733,942,998,923
"Os01g0225300",885,752,717,904,981,811
"Os01g0907300",1230,1254,1122,1164,1299,1244
"Os01g0526200",1118,947,846,1016,874,987
"Os01g0287700",279,298,237,301,298,301
"Os01g0859400",711,683,559,561,585,543
"Os01g0608400",84,64,46,55,22,32
"Os01g0931000",180,217,98,116,83,250
"Os01g0359400",1312,1318,1468,1893,1889,1510
"Os01g0107000",2472,2332,2157,2581,3228,2752
"Os01g0871900",613,699,846,511,1001,916
"Os01g0647800",288,351,232,277,255,325
"Os01g0635200",93,145,294,388,482,380
"Os01g0824700",99,126,94,87,90,121
"Os01g0872500",77,62,55,37,58,52
"Os01g0725400",444,728,346,317,96,49
"Os01g0265900",372,399,317,359,332,357
"Os01g0909500",1441,1302,1419,1186,1510,1295
"Os01g0226500",800,698,775,955,955,899
"Os01g0916600",1976,2094,1397,1339,1052,1045
"Os01g0659900",14,12,34,4,20,32
"Os01g0221800",417,384,448,546,638,606
"Os01g0293200",417,645,504,524,443,543
"Os01g0901700",775,724,490,422,386,341
"Os01g0343200",445,516,391,533,539,590
"Os01g0926600",184,235,212,276,231,233
"Os01g0260800",319,436,320,378,416,422
"Os01g0936100",2274,2485,2162,2142,2184,2288
"Os01g0118100",2385,2498,2055,2554,2137,2226
"Os01g0278000",101,58,51,133,79,150
"Os01g0757200",250,251,205,614,309,170
"Os01g0858350",332,670,478,412,333,242
"Os01g0837900",2302,2514,2010,2267,2127,2016
"Os01g0592900",618,483,529,673,690,642
"Os01g0973600",488,423,377,444,418,372
"Os01g0142500",820,836,602,827,836,795
"Os01g0500500",1518,1491,1284,1301,1632,1561
"Os01g0235300",446,524,411,477,518,504
"Os01g0738100",5,18,8,13,4,10
"Os01g0875400",1029,1101,875,1031,1226,1098
"Os01g0963600",14631,25409,10107,41773,47928,43140
"Os01g0866700",429,536,348,466,387,377
"Os01g0647850",802,717,615,857,730,778
"Os01g0359800",140,114,123,99,133,99
"Os01g0302800",263,326,277,314,451,414
"Os01g0718900",353,330,337,402,470,593
"Os01g0668901",1021,774,687,441,319,360
"Os01g0262600",581,533,491,525,511,1246
"Os01g0777101",383,381,348,290,309,378
"Os01g0737900",807,881,666,722,652,590
"Os01g0243450",32,14,10,28,24,42
"Os01g0798900",94,96,77,154,108,138
"Os01g0691600",2965,2979,2333,2703,2637,2448
"Os01g0919600",3687,3834,3991,4822,5875,6873
"Os01g0889400",8,18,11,12,0,10
"Os01g0912600",189,156,147,172,240,166
"Os01g0954400",2464,2889,2252,2510,2483,2411
"Os01g0783700",22,31,29,19,4,12
"Os01g0708400",773,934,768,786,777,759
"Os01g0711500",1279,1017,974,1140,1224,1050
"Os01g0331900",673,814,574,600,504,517
"Os01g0327000",61,109,107,52,10,10
"Os01g0886300",3176,3407,2868,2703,2225,1973
"Os01g0908500",3630,3605,2991,3598,3857,3527
"Os01g0880200",115,59,144,427,418,459
"Os01g0784900",96,126,105,129,188,135
"Os01g0243200",1018,1050,756,660,492,602
"Os01g0250600",748,793,621,757,621,784
"Os01g0865700",14,17,28,10,4,32
"Os01g0286600",1235,1051,1155,2289,2518,2645
"Os01g0785300",659,603,844,1023,1729,1734
"Os01g0583100",755,333,348,349,433,947
"Os01g0906425",16,15,13,10,16,18
"Os01g0975300",11331,12064,12675,13069,13627,4981
"Os01g0621700",908,1013,702,691,535,550
"Os01g0922800",2571,2629,2457,2651,2933,2473
"Os01g0970700",8510,8416,6570,6750,7443,7484
"Os01g0622300",1326,1115,1056,1262,1249,1330
"Os01g0354700",61,61,42,68,49,67
"Os01g0720700",2143,2074,2738,1533,3766,3037
"Os01g0897600",1374,1246,1014,1826,1822,1911
"Os01g0772150",69,47,39,64,80,82
"Os01g0149900",1035,897,718,729,623,703
"Os01g0779100",926,875,855,1063,602,617
"Os01g0152800",18,12,8,7,8,10
"Os01g0764600",1360,1190,1230,1448,1643,1998
"Os01g0786800",218,241,362,496,724,555
"Os01g0111900",182,158,212,182,263,366
"Os01g0846500",680,761,523,402,534,474
"Os01g0209200",153,142,93,131,99,84
"Os01g0902300",463,635,456,402,394,412
"Os01g0714800",256,366,414,53,18,8
"Os01g0826400",2629,3733,3079,1927,2010,1601
"Os01g0332100",4118,3835,4193,2888,3440,3935
"Os01g0161300",141,108,127,141,149,136
"Os01g0923800",32,20,14,10,20,18
"Os01g0888700",49,55,44,58,48,69
"Os01g0839100",96,46,20,28,2,16
"Os01g0796700",756,831,711,567,705,670
"Os01g0798100",3823,3237,3477,3297,2856,2661
"Os01g0286500",10,8,12,8,16,13
"Os01g0114300",1788,1762,1305,1780,2223,2263
"Os01g0270100",1909,2435,1359,1564,1361,1439
"Os01g0508300",195,281,258,340,187,258
"Os01g0223900",723,767,782,452,425,227
"Os01g0584800",430,543,363,426,313,401
"Os01g0181300",24,49,24,56,50,44
"Os01g0820800",633,850,862,832,1006,873
"Os01g0551400",45,27,22,25,26,24
"Os01g0346400",68,88,109,98,88,63
"Os01g0670200",24,18,6,36,27,17
"Os01g0675100",6471,8094,5446,7039,6138,5748
"Os01g0728400",1506,1415,1356,1371,1399,1418
"Os01g0279700",3782,3339,3092,4128,4907,5040
"Os01g0341750",7,4,6,14,30,50
"Os01g0721900",4364,4252,3457,4407,3874,4093
"Os01g0764950",69,58,60,34,80,57
"Os01g0933900",996,1467,1200,828,658,442
"Os01g0881900",1430,1118,1618,1668,2950,2380
"Os01g0970400",1487,1401,942,1054,954,1045
"Os01g0725000",181,194,140,230,200,185
"Os01g0665900",124,125,100,78,190,192
"Os01g0392800",982,898,951,1265,1258,1165
"Os01g0948200",762,967,738,778,362,260
"Os01g0748900",2655,2514,2246,1963,1894,1843
"Os01g0830700",4402,5706,4652,3408,3065,2264
"Os01g0532300",389,484,588,619,943,856
"Os01g0557500",1532,1389,1212,1642,1655,2112
"Os01g0265200",1497,1056,1042,1546,1464,1633
"Os01g0934300",2556,2713,2536,2515,2711,2713
"Os01g0615100",9994,7118,5367,2134,437,161
"Os01g0784450",28,10,17,30,23,10
"Os01g0819500",460,584,415,488,476,575
"Os01g0175850",41,50,18,37,16,71
"Os01g0956600",22,11,22,16,8,26
"Os01g0152900",1296,1423,1193,1496,1663,1498
"Os01g0869200",1268,2089,1233,1278,871,997
"Os01g0723100",94,113,76,163,216,179
"Os01g0765300",1464,1753,1349,1508,1538,1333
"Os01g0236700",1805,1575,1504,2012,2083,2346
"Os01g0960300",3115,2422,2358,3096,2808,3145
"Os01g0372350",149,147,119,150,153,196
"Os01g0806200",913,265,566,364,873,552
"Os01g0695300",783,681,553,794,771,1305
"Os01g0185250",20,10,16,8,11,12
"Os01g0753000",5033,5305,4548,4672,5531,4995
"Os01g0715400",3045,2295,2693,3420,4145,4370
"Os01g0222800",64,85,81,59,94,61
"Os01g0283400",36,18,9,8,22,11
"Os01g0232400",2193,2424,1904,1674,1582,1579
"Os01g0148400",679,633,554,664,762,802
"Os01g0144380",11,10,8,11,5,4
"Os01g0382700",2563,2150,2928,3291,4129,4387
"Os01g0113600",15,9,5,10,9,18
"Os01g0229300",298,240,217,279,216,230
"Os01g0276000",240,251,159,206,176,205
"Os01g0665750",436,550,314,262,274,213
"Os01g0289732",41,54,38,15,7,2
"Os01g0695900",20,30,2,29,4,8
"Os01g0707300",5341,6219,4386,4500,5021,4365
"Os01g0728300",256,217,120,107,6,39
"Os01g0894500",1562,2121,1582,1500,1525,1522
"Os01g0251100",729,729,478,610,559,594
"Os01g0236000",42,49,48,53,66,42
"Os01g0121100",2836,3675,2928,3114,3495,3155
"Os01g0812050",890,588,537,593,494,541
"Os01g0534700",176,104,134,117,113,94
"Os01g0794600",150,182,123,132,106,106
"Os01g0205700",709,781,599,701,791,760
"Os01g0132500",152,151,166,94,147,137
"Os01g0227800",436,323,941,1111,2326,3465
"Os01g0127300",2582,2562,2144,2446,2545,2509
"Os01g0747400",880,1000,734,804,735,763
"Os01g0590300",14,8,24,16,10,24
"Os01g0129500",73,119,49,87,138,85
"Os01g0900800",7823,7239,10624,8514,17864,17691
"Os01g0871350",495,709,345,397,297,284
"Os01g0881400",311,392,301,360,412,403
"Os01g0806300",56,67,25,57,83,79
"Os01g0800400",176,144,103,116,135,138
"Os01g0967900",1692,1663,1679,1848,2303,2336
"Os01g0928300",807,855,621,613,671,720
"Os01g0179700",20,17,22,24,16,19
"Os01g0934100",1762,2405,1917,1821,1890,1726
"Os01g0884300",10738,10366,8871,6587,7886,6553
"Os01g0631800",28,64,52,12,22,18
"Os01g0144900",103,95,106,101,86,81
"Os01g0354200",121,143,112,62,87,118
"Os01g0757700",2746,1859,2246,2629,2917,2980
"Os01g0530366",540,771,467,542,480,534
"Os01g0639200",310,334,330,335,369,400
"Os01g0167800",182,151,186,195,225,143
"Os01g0329400",2956,3329,2594,2503,2244,2353
"Os01g0598200",16,22,7,10,10,10
"Os01g0944100",1016,333,338,469,389,619
"Os01g0812200",2041,1965,2197,1906,2714,2367
"Os01g0800300",666,791,506,674,544,748
"Os01g0233900",126,88,59,70,44,44
"Os01g0692300",2562,2369,2680,3589,4505,4697
"Os01g0269500",91,50,91,53,58,47
"Os01g0672300",940,1019,753,1061,1032,1068
"Os01g0974800",1080,1405,1015,1116,1128,1203
"Os01g0242300",67,56,55,92,58,49
"Os01g0974900",20,47,22,37,44,36
"Os01g0536000",817,600,599,805,848,941
"Os01g0120800",9541,7530,6783,6698,6509,6520
"Os01g0976800",159,227,181,274,230,240
"Os01g0313300",69,52,51,48,6,40
"Os01g0866800",1197,1255,1084,1550,1671,1793
"Os01g0876650",141,163,133,279,291,225
"Os01g0310100",605,385,461,445,702,706
"Os01g0278200",474,490,440,578,630,548
"Os01g0335700",966,1102,1001,913,1060,834
"Os01g0541600",1302,1160,1037,759,1030,1043
"Os01g0595700",43,46,26,30,20,33
"Os01g0935500",1300,1286,1113,1726,1894,1703
"Os01g0365000",321,320,398,625,486,265
"Os01g0171800",1226,1317,993,1108,1363,1208
"Os01g0856000",156,98,113,108,82,79
"Os01g0704300",517,975,707,521,798,635
"Os01g0867200",707,601,625,677,727,640
"Os01g0930950",88,115,54,51,32,83
"Os01g0802100",4298,6110,3523,3400,1888,1570
"Os01g0178200",370,439,289,341,330,336
"Os01g0851400",373,373,290,360,313,350
"Os01g0625900",4,4,10,16,20,39
"Os01g0639900",16911,15977,46527,73861,108595,89324
"Os01g0650000",22,29,42,71,44,48
"Os01g0589900",136,128,124,124,147,138
"Os01g0835500",46,36,65,76,80,93
"Os01g0834900",50,75,87,200,146,194
"Os01g0252900",300,288,255,274,310,327
"Os01g0888800",71,120,146,61,24,20
"Os01g0719700",1519,1263,1451,1829,2153,1817
"Os01g0679700",4510,5290,4573,5012,4961,4985
"Os01g0616100",3784,3653,3287,2956,3300,3542
"Os01g0810600",12,14,6,12,12,14
"Os01g0672400",3190,3353,2679,2733,3196,2540
"Os01g0736100",14,24,12,20,2,4
"Os01g0805900",36,37,52,28,82,62
"Os01g0206600",169,237,200,231,217,158
"Os01g0102700",2607,3468,2404,2620,2302,2416
"Os01g0562600",149,234,160,197,122,100
"Os01g0301700",162,124,92,118,102,103
"Os01g0687300",4678,4475,4704,2722,3843,2860
"Os01g0763000",813,801,596,778,538,658
"Os01g0126100",73,55,40,45,49,39
"Os01g0721300",225,338,184,126,36,30
"Os01g0925100",293,404,369,241,217,290
"Os01g0342500",50,26,20,33,83,70
"Os01g0773000",136,73,87,134,162,158
"Os01g0701700",175,140,101,70,82,177
"Os01g0870201",138,158,139,195,196,237
"Os01g0107900",6289,5326,5565,6531,6548,6651
"Os01g0805800",951,903,877,871,794,746
"Os01g0615050",17258,24019,16606,8715,1398,522
"Os01g0782200",945,757,901,1234,1723,1824
"Os01g0678600",5583,5188,5981,8238,10325,9347
"Os01g0777400",44,25,23,150,34,25
"Os01g0183600",48,11,16,26,46,20
"Os01g0877600",931,685,907,988,1119,1062
"Os01g0346250",135,214,151,207,387,271
"Os01g0318202",76,25,84,92,213,216
"Os01g0826800",24,48,39,30,54,40
"Os01g0636400",28,0,6,10,4,24
"Os01g0105900",5279,5683,4509,5112,4409,4266
"Os01g0889000",3272,3296,2625,2639,2740,2551
"Os01g0765200",564,591,591,515,519,471
"Os01g0672100",57,82,12,110,2,93
"Os01g0236800",455,561,453,570,762,741
"Os01g0912900",60,47,41,54,28,30
"Os01g0629400",4944,5158,3912,4589,4203,4450
"Os01g0258700",2924,3183,2615,2781,2764,3025
"Os01g0621900",5353,5442,4243,4928,3614,3741
"Os01g0694900",593,659,503,488,545,566
"Os01g0953400",145,145,101,133,164,149
"Os01g0777600",21,28,18,15,20,20
"Os01g0200000",227,258,199,242,220,211
"Os01g0687400",3375,5791,4569,4755,3415,2893
"Os01g0906450",190,284,344,392,420,463
"Os01g0723200",1032,963,884,996,840,908
"Os01g0683400",101,104,78,49,83,98
"Os01g0502400",2244,2146,1864,1861,1876,1861
"Os01g0768700",444,366,350,399,339,374
"Os01g0977400",95,120,96,98,95,66
"Os01g0610400",224,288,202,183,176,157
"Os01g0641100",281,281,227,255,190,226
"Os01g0801100",83,56,26,57,69,62
"Os01g0928800",3548,4239,3567,3322,3634,2905
"Os01g0938600",268,233,184,308,371,332
"Os01g0664000",2143,1874,1805,2196,2617,2451
"Os01g0212400",693,998,628,1601,1170,911
"Os01g0860800",1669,1091,1380,1134,1326,923
"Os01g0708300",711,885,693,768,729,566
"Os01g0889200",4706,4030,4867,4493,5203,5159
"Os01g0754500",3899,4432,2976,3877,3343,3947
"Os01g0846000",1564,1258,1449,1820,2125,2140
"Os01g0834400",955,1027,838,776,768,796
"Os01g0600400",321,248,285,399,283,300
"Os01g0841200",2444,2388,1951,2130,1915,1907
"Os01g0595400",1695,2067,1435,1551,1495,1355
"Os01g0103600",3303,4486,3142,2803,2935,2764
"Os01g0952300",1617,1736,1584,2193,2220,2079
"Os01g0186700",2871,3028,2317,2210,1991,2050
"Os01g0976475",7,17,15,20,1,8
"Os01g0743300",1840,2031,1734,2092,1999,1659
"Os01g0957200",69,109,37,104,67,60
"Os01g0973200",11,6,29,45,68,47
"Os01g0924600",2414,2649,2168,2482,2855,2629
"Os01g0190000",2807,2885,2727,4248,4939,4539
"Os01g0834250",152,160,117,175,125,112
"Os01g0520800",162,177,178,371,396,370
"Os01g0117050",35,45,44,89,88,176
"Os01g0505600",49,14,10,18,7,16
"Os01g0687600",476,503,469,469,456,537
"Os01g0747800",1825,2838,2261,2759,2886,2910
"Os01g0768100",108,134,66,102,46,58
"Os01g0198200",1663,1438,1300,1202,1094,1271
"Os01g0805300",1285,1362,2089,1880,2426,2412
"Os01g0246500",179,158,213,210,216,175
"Os01g0111200",2592,2556,2513,2684,2720,2620
"Os01g0559600",12805,13446,10847,14214,22222,19511
"Os01g0684200",1402,1496,1414,1483,1372,1484
"Os01g0173000",397,368,300,323,367,492
"Os01g0633000",5889,6023,5488,8225,9761,9557
