"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os01g0931100",1810.41930259945,1.15682087460894,0.232729536528402,4.97066634456931,6.67231875443924e-07,3.04601669158844e-05
"Os03g0859900",146.783193397139,2.4681500420274,0.496643752445512,4.9696588950813,6.70707881158979e-07,3.05558501990554e-05
"Os08g0502700",274377.584944639,1.06284660862177,0.214098980766783,4.96427682567774,6.89575286707416e-07,3.13508961457678e-05
"Os02g0187700",160.998262978188,1.72807840645161,0.348772180284327,4.95474841210915,7.24239366863102e-07,3.26586228548186e-05
"Os07g0508500",219.335050130959,1.17376217993345,0.237072236877689,4.95107396543873,7.38050435926497e-07,3.29802775738257e-05
"Os08g0560900",12349.2532111909,1.17090503013868,0.236542265158337,4.95008800797143,7.41799296859454e-07,3.29802775738257e-05
"Os09g0369400",806.578075668368,1.34235315138509,0.271106372772813,4.95138914535948,7.36855896470282e-07,3.29802775738257e-05
"Os09g0466400",136.582270023733,1.9062841488198,0.385550430802138,4.94431855478356,7.64106707021028e-07,3.35770328485358e-05
"Os07g0670300",78.8733839517441,2.27445447027465,0.460751318383226,4.93640360760269,7.95763397539769e-07,3.43460764388688e-05
"Os01g0729200",192.803166464319,1.18750166703264,0.240797598443668,4.93153451158875,8.15861496293574e-07,3.4940018161385e-05
"Os08g0247600",304.866749383249,1.95288831698132,0.396330273755388,4.9274265588569,8.33197252481902e-07,3.54084843900226e-05
"Os01g0232000",378.351548754512,2.27176796296526,0.461116722249468,4.92666575153225,8.36446595146178e-07,3.54784752167271e-05
"Os03g0232600",2350.98991428197,1.03367118990293,0.209911986562908,4.92430759590352,8.46595795389325e-07,3.56514076912152e-05
"Os10g0378100",2227.56196074429,1.011567158057,0.205761608013472,4.91620943198874,8.82360019232808e-07,3.69048147349577e-05
"Os05g0594500",10884.2450961369,1.01304699355973,0.206902906402759,4.89624341761406,9.76860513161589e-07,3.9979054753994e-05
"Os02g0798200",1427.22124506429,1.03687143062095,0.212316664351834,4.8836083299742,1.04161880521278e-06,4.24723424792193e-05
"Os01g0871500",1520.73878878304,1.30192437094641,0.266695565944167,4.88168735140866,1.05181926171904e-06,4.27308812361857e-05
"Os07g0683900",15685.4874403061,1.21233897943899,0.248338739329971,4.88179565826072,1.05124160049588e-06,4.27308812361857e-05
"Os01g0881800",1145.36933084961,1.05287620179898,0.216430182323098,4.86473832114225,1.14608336194025e-06,4.58040283695288e-05
"Os03g0635000",78.3973742673066,1.82985160150228,0.376973598282004,4.85405771078276,1.2096050969953e-06,4.78247615224517e-05
"Os07g0196200",2990.82417672487,1.28441355968589,0.264664394714651,4.85298961755203,1.21614060009574e-06,4.78921284538665e-05
"Os01g0171000",310.262083058563,1.65825485037272,0.341768160136149,4.85198752777945,1.22230311567111e-06,4.78991385558834e-05
"Os02g0731600",1810.45182808503,1.10279317893587,0.227440395905226,4.84871288825666,1.24265123504109e-06,4.84393327377548e-05
"Os05g0566700",186.350358383379,1.13628814390356,0.234715597640493,4.84112754042013,1.29104474003776e-06,5.00613337813942e-05
"Os09g0116900",132.299109112561,1.84818942047188,0.381897516053135,4.83949055121567,1.30172379757153e-06,5.02992436335623e-05
"Os06g0593200",169.470776379836,1.72635054752677,0.356975597173983,4.83604638858656,1.32447025011239e-06,5.09625010265206e-05
"Os03g0388900",3534.65174234542,1.20043005279778,0.248455519105944,4.83156927693728,1.35461066384511e-06,5.16615377628094e-05
